datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
06/03/2011 2:00,1,0,0,2,0.4,0.4091,0.82,0.2836,32
06/03/2011 3:00,1,0,0,2,0.42,0.4242,0.82,0.2985,11
06/03/2011 4:00,1,0,0,2,0.42,0.4242,0.88,0.3582,3
06/03/2011 6:00,1,0,0,2,0.42,0.4242,0.94,0.3582,2
06/03/2011 7:00,1,0,0,3,0.42,0.4242,1,0.4478,5
06/03/2011 8:00,1,0,0,2,0.4,0.4091,1,0.2985,9
06/03/2011 9:00,1,0,0,2,0.42,0.4242,1,0.2836,22
06/03/2011 10:00,1,0,0,2,0.42,0.4242,1,0.2985,31
06/03/2011 11:00,1,0,0,2,0.42,0.4242,1,0.2239,62
06/03/2011 12:00,1,0,0,2,0.46,0.4545,0.94,0.3284,79
06/03/2011 13:00,1,0,0,2,0.46,0.4545,0.94,0.3582,105
06/03/2011 14:00,1,0,0,3,0.44,0.4394,1,0.2239,39
06/03/2011 15:00,1,0,0,3,0.44,0.4394,1,0.2239,7
06/03/2011 16:00,1,0,0,3,0.36,0.3333,1,0.2836,11
06/03/2011 17:00,1,0,0,3,0.34,0.303,1,0.2985,25
06/03/2011 18:00,1,0,0,3,0.32,0.2879,1,0.3582,23
06/03/2011 19:00,1,0,0,3,0.3,0.2576,1,0.4925,11
06/03/2011 20:00,1,0,0,3,0.28,0.2424,1,0.4179,11
06/03/2011 21:00,1,0,0,3,0.24,0.1818,0.93,0.6119,7
06/03/2011 22:00,1,0,0,2,0.22,0.197,1,0.3881,10
06/03/2011 23:00,1,0,0,2,0.22,0.197,1,0.4179,9
07/03/2011 0:00,1,0,1,3,0.2,0.1818,1,0.3284,4
07/03/2011 1:00,1,0,1,3,0.2,0.1818,1,0.3284,2
07/03/2011 3:00,1,0,1,1,0.2,0.1515,0.8,0.5821,1
07/03/2011 4:00,1,0,1,1,0.2,0.1515,0.8,0.5224,1
07/03/2011 5:00,1,0,1,1,0.2,0.1818,0.75,0.3582,1
07/03/2011 6:00,1,0,1,1,0.2,0.1818,0.75,0.3881,34
07/03/2011 7:00,1,0,1,1,0.2,0.1667,0.75,0.4179,91
07/03/2011 8:00,1,0,1,1,0.2,0.1818,0.75,0.3881,211
07/03/2011 9:00,1,0,1,1,0.22,0.1818,0.64,0.4627,134
07/03/2011 10:00,1,0,1,1,0.24,0.2121,0.6,0.2985,58
07/03/2011 11:00,1,0,1,1,0.26,0.2121,0.48,0.4478,60
07/03/2011 12:00,1,0,1,1,0.3,0.2727,0.42,0.4179,96
07/03/2011 13:00,1,0,1,1,0.32,0.2879,0.36,0.3881,70
07/03/2011 14:00,1,0,1,1,0.32,0.2879,0.36,0.4179,77
07/03/2011 15:00,1,0,1,1,0.34,0.303,0.31,0.3881,96
07/03/2011 16:00,1,0,1,1,0.34,0.303,0.31,0.3582,122
07/03/2011 17:00,1,0,1,1,0.34,0.303,0.29,0.3582,233
07/03/2011 18:00,1,0,1,1,0.32,0.303,0.31,0.2239,233
07/03/2011 19:00,1,0,1,1,0.3,0.2879,0.33,0.2239,145
07/03/2011 20:00,1,0,1,1,0.3,0.303,0.33,0.1642,92
07/03/2011 21:00,1,0,1,1,0.28,0.2727,0.38,0.2239,54
07/03/2011 22:00,1,0,1,1,0.26,0.2576,0.48,0.1642,35
07/03/2011 23:00,1,0,1,1,0.28,0.3182,0.48,0,22
08/03/2011 0:00,1,0,1,1,0.26,0.2879,0.48,0.0896,10
08/03/2011 1:00,1,0,1,1,0.24,0.2424,0.52,0.1343,4
08/03/2011 2:00,1,0,1,1,0.24,0.2424,0.52,0.1343,1
08/03/2011 3:00,1,0,1,1,0.24,0.2576,0.52,0.0896,7
08/03/2011 4:00,1,0,1,1,0.22,0.2727,0.64,0,2
08/03/2011 5:00,1,0,1,1,0.2,0.2273,0.69,0.1045,10
08/03/2011 6:00,1,0,1,1,0.2,0.2576,0.59,0,45
08/03/2011 7:00,1,0,1,1,0.18,0.197,0.64,0.1343,128
08/03/2011 8:00,1,0,1,1,0.22,0.2273,0.55,0.194,257
08/03/2011 9:00,1,0,1,1,0.26,0.2576,0.41,0.1642,151
08/03/2011 10:00,1,0,1,2,0.3,0.2879,0.33,0.194,71
08/03/2011 11:00,1,0,1,2,0.36,0.3485,0.25,0.1642,78
08/03/2011 12:00,1,0,1,2,0.36,0.3788,0.23,0,99
08/03/2011 13:00,1,0,1,2,0.38,0.3939,0.25,0.1045,98
08/03/2011 14:00,1,0,1,2,0.38,0.3939,0.2,0,72
08/03/2011 15:00,1,0,1,2,0.36,0.3788,0.18,0,112
08/03/2011 16:00,1,0,1,1,0.38,0.3939,0.27,0.1642,108
08/03/2011 17:00,1,0,1,1,0.36,0.3485,0.27,0.2239,248
08/03/2011 18:00,1,0,1,1,0.34,0.3333,0.27,0.194,235
08/03/2011 19:00,1,0,1,1,0.34,0.3485,0.31,0.1045,150
08/03/2011 20:00,1,0,1,1,0.32,0.3333,0.39,0.0896,76
08/03/2011 21:00,1,0,1,1,0.3,0.2879,0.49,0.194,75
08/03/2011 22:00,1,0,1,1,0.3,0.2879,0.49,0.2239,55
08/03/2011 23:00,1,0,1,1,0.28,0.2727,0.61,0.194,41
09/03/2011 0:00,1,0,1,1,0.26,0.2879,0.65,0.0896,9
09/03/2011 1:00,1,0,1,1,0.26,0.2727,0.52,0.1343,4
09/03/2011 2:00,1,0,1,1,0.26,0.2727,0.52,0.1343,2
09/03/2011 3:00,1,0,1,1,0.24,0.2576,0.7,0.0896,3
09/03/2011 4:00,1,0,1,1,0.24,0.2576,0.75,0.1045,2
09/03/2011 5:00,1,0,1,2,0.24,0.2424,0.81,0.1343,8
09/03/2011 6:00,1,0,1,2,0.24,0.2576,0.85,0.1045,49
09/03/2011 7:00,1,0,1,2,0.24,0.2424,0.87,0.1642,141
09/03/2011 8:00,1,0,1,2,0.24,0.2424,0.87,0.1343,249
09/03/2011 9:00,1,0,1,2,0.26,0.2424,0.87,0.2537,141
09/03/2011 10:00,1,0,1,2,0.3,0.2879,0.75,0.2537,57
09/03/2011 11:00,1,0,1,2,0.32,0.2879,0.76,0.3881,59
09/03/2011 12:00,1,0,1,2,0.32,0.303,0.76,0.2537,98
09/03/2011 13:00,1,0,1,2,0.32,0.2879,0.76,0.3582,99
09/03/2011 14:00,1,0,1,2,0.34,0.303,0.76,0.2985,71
09/03/2011 15:00,1,0,1,2,0.36,0.3333,0.71,0.2985,79
09/03/2011 16:00,1,0,1,2,0.34,0.303,0.76,0.3284,112
09/03/2011 17:00,1,0,1,2,0.34,0.303,0.76,0.2985,194
09/03/2011 18:00,1,0,1,2,0.34,0.3182,0.76,0.2537,188
09/03/2011 19:00,1,0,1,2,0.34,0.303,0.76,0.3284,134
09/03/2011 20:00,1,0,1,2,0.32,0.3182,0.87,0.194,91
09/03/2011 21:00,1,0,1,2,0.32,0.303,0.93,0.3284,62
09/03/2011 22:00,1,0,1,3,0.32,0.3182,0.93,0.1642,21
09/03/2011 23:00,1,0,1,3,0.34,0.3333,0.93,0.194,18
10/03/2011 0:00,1,0,1,3,0.34,0.3182,0,0.2537,3
10/03/2011 1:00,1,0,1,3,0.34,0.3182,0,0.2537,2
10/03/2011 2:00,1,0,1,3,0.34,0.3182,0,0.2537,1
10/03/2011 5:00,1,0,1,3,0.36,0.3485,0,0.194,3
10/03/2011 6:00,1,0,1,3,0.36,0.3333,0,0.3284,12
10/03/2011 7:00,1,0,1,3,0.38,0.3939,0,0.2239,37
10/03/2011 8:00,1,0,1,3,0.38,0.3939,0,0.2836,44
10/03/2011 9:00,1,0,1,3,0.4,0.4091,0,0.2239,24
10/03/2011 10:00,1,0,1,3,0.4,0.4091,0,0.1642,17
10/03/2011 11:00,1,0,1,3,0.4,0.4091,0,0.2537,11
10/03/2011 12:00,1,0,1,3,0.42,0.4242,0,0.2239,34
10/03/2011 13:00,1,0,1,3,0.42,0.4242,0,0.2239,12
10/03/2011 14:00,1,0,1,3,0.44,0.4394,0,0.2985,12
10/03/2011 15:00,1,0,1,3,0.44,0.4394,0,0.2239,14
10/03/2011 16:00,1,0,1,3,0.42,0.4242,0,0.2537,21
10/03/2011 17:00,1,0,1,2,0.44,0.4394,0,0.3881,111
10/03/2011 18:00,1,0,1,3,0.44,0.4394,0,0.3582,82
10/03/2011 19:00,1,0,1,3,0.44,0.4394,0,0.5821,56
10/03/2011 20:00,1,0,1,3,0.36,0.3333,0,0.3284,38
10/03/2011 21:00,1,0,1,3,0.36,0.3485,0,0.2239,28
10/03/2011 22:00,1,0,1,2,0.34,0.3333,0,0.1343,34
10/03/2011 23:00,1,0,1,3,0.34,0.3485,0,0.0896,27
11/03/2011 0:00,1,0,1,2,0.34,0.3485,1,0.0896,6
11/03/2011 1:00,1,0,1,3,0.34,0.3485,1,0.1045,8
11/03/2011 2:00,1,0,1,3,0.34,0.3485,1,0.1045,5
11/03/2011 3:00,1,0,1,2,0.32,0.3333,0.93,0.0896,2
11/03/2011 5:00,1,0,1,1,0.3,0.2879,0.81,0.2239,7
11/03/2011 6:00,1,0,1,1,0.26,0.2424,0.81,0.2836,32
11/03/2011 7:00,1,0,1,1,0.26,0.2576,0.7,0.194,114
11/03/2011 8:00,1,0,1,1,0.28,0.2727,0.7,0.2537,259
11/03/2011 9:00,1,0,1,2,0.3,0.2879,0.61,0.2836,156
11/03/2011 10:00,1,0,1,2,0.32,0.303,0.57,0.2985,78
11/03/2011 11:00,1,0,1,2,0.32,0.303,0.57,0.2985,81
11/03/2011 12:00,1,0,1,2,0.34,0.3182,0.53,0.2537,111
11/03/2011 13:00,1,0,1,1,0.36,0.3333,0.53,0.2537,107
11/03/2011 14:00,1,0,1,2,0.36,0.3333,0.5,0.3582,89
11/03/2011 15:00,1,0,1,2,0.34,0.3182,0.53,0.2537,85
11/03/2011 16:00,1,0,1,2,0.34,0.303,0.49,0.2985,113
11/03/2011 17:00,1,0,1,1,0.34,0.3182,0.49,0.2239,223
11/03/2011 18:00,1,0,1,1,0.32,0.303,0.49,0.3284,153
11/03/2011 19:00,1,0,1,1,0.3,0.2727,0.56,0.3284,118
11/03/2011 20:00,1,0,1,1,0.3,0.303,0.56,0.1642,76
11/03/2011 21:00,1,0,1,2,0.3,0.2879,0.52,0.2537,53
11/03/2011 22:00,1,0,1,1,0.3,0.303,0.52,0.1642,64
11/03/2011 23:00,1,0,1,1,0.3,0.2879,0.52,0.2537,37
12/03/2011 0:00,1,0,0,1,0.26,0.2727,0.6,0.1343,34
12/03/2011 1:00,1,0,0,1,0.24,0.2273,0.65,0.194,18
12/03/2011 2:00,1,0,0,1,0.24,0.2273,0.65,0.194,14
12/03/2011 3:00,1,0,0,1,0.24,0.2273,0.65,0.2537,7
12/03/2011 4:00,1,0,0,1,0.24,0.2273,0.65,0.2537,1
12/03/2011 5:00,1,0,0,1,0.22,0.2273,0.69,0.194,2
12/03/2011 6:00,1,0,0,1,0.22,0.2121,0.75,0.2537,4
12/03/2011 7:00,1,0,0,1,0.24,0.2273,0.7,0.194,23
12/03/2011 8:00,1,0,0,1,0.26,0.2576,0.65,0.1642,53
12/03/2011 9:00,1,0,0,1,0.28,0.2879,0.65,0.1045,101
12/03/2011 10:00,1,0,0,1,0.32,0.303,0.66,0.2239,99
12/03/2011 11:00,1,0,0,1,0.34,0.303,0.49,0.3284,119
12/03/2011 12:00,1,0,0,1,0.34,0.3182,0.53,0.2836,158
12/03/2011 13:00,1,0,0,1,0.36,0.3333,0.51,0.3582,157
12/03/2011 14:00,1,0,0,1,0.4,0.4091,0.5,0.4478,166
12/03/2011 15:00,1,0,0,1,0.42,0.4242,0.44,0.4925,182
12/03/2011 16:00,1,0,0,1,0.46,0.4545,0.41,0.4478,244
12/03/2011 17:00,1,0,0,1,0.46,0.4545,0.44,0.3284,213
12/03/2011 18:00,1,0,0,1,0.42,0.4242,0.54,0.1642,145
12/03/2011 19:00,1,0,0,1,0.42,0.4242,0.54,0.0896,112
12/03/2011 20:00,1,0,0,1,0.4,0.4091,0.58,0.1045,86
12/03/2011 21:00,1,0,0,1,0.38,0.3939,0.62,0,82
12/03/2011 22:00,1,0,0,1,0.36,0.3788,0.71,0,63
12/03/2011 23:00,1,0,0,1,0.38,0.3939,0.66,0.0896,49
13/03/2011 0:00,1,0,0,1,0.38,0.3939,0.62,0.1045,38
13/03/2011 1:00,1,0,0,1,0.36,0.3485,0.66,0.1343,33
13/03/2011 3:00,1,0,0,1,0.34,0.3333,0.76,0.1343,23
13/03/2011 4:00,1,0,0,1,0.34,0.3333,0.66,0.1642,13
13/03/2011 5:00,1,0,0,1,0.36,0.3485,0.62,0.1343,3
13/03/2011 6:00,1,0,0,1,0.34,0.3636,0.66,0,2
13/03/2011 7:00,1,0,0,1,0.36,0.3485,0.62,0.194,10
13/03/2011 8:00,1,0,0,1,0.4,0.4091,0.5,0.2985,34
13/03/2011 9:00,1,0,0,1,0.4,0.4091,0.5,0.4179,44
13/03/2011 10:00,1,0,0,1,0.42,0.4242,0.47,0.2537,122
13/03/2011 11:00,1,0,0,1,0.44,0.4394,0.41,0.4179,181
13/03/2011 12:00,1,0,0,1,0.46,0.4545,0.38,0.3881,194
13/03/2011 13:00,1,0,0,1,0.46,0.4545,0.38,0.3881,221
13/03/2011 14:00,1,0,0,1,0.46,0.4545,0.41,0.2985,250
13/03/2011 15:00,1,0,0,1,0.48,0.4697,0.39,0.3284,304
13/03/2011 16:00,1,0,0,1,0.46,0.4545,0.41,0.3881,256
13/03/2011 17:00,1,0,0,1,0.44,0.4394,0.41,0.3582,241
13/03/2011 18:00,1,0,0,1,0.4,0.4091,0.43,0.3582,147
13/03/2011 19:00,1,0,0,1,0.36,0.3333,0.5,0.3582,101
13/03/2011 20:00,1,0,0,1,0.32,0.303,0.57,0.2985,77
13/03/2011 21:00,1,0,0,1,0.3,0.2879,0.56,0.2537,58
13/03/2011 22:00,1,0,0,1,0.3,0.2727,0.56,0.3284,37
13/03/2011 23:00,1,0,0,1,0.26,0.2576,0.65,0.2239,28
14/03/2011 0:00,1,0,1,1,0.26,0.2727,0.65,0.1045,11
14/03/2011 1:00,1,0,1,1,0.26,0.2879,0.65,0.0896,1
14/03/2011 2:00,1,0,1,1,0.26,0.2879,0.65,0.0896,1
14/03/2011 3:00,1,0,1,1,0.26,0.2727,0.65,0.1343,3
14/03/2011 5:00,1,0,1,1,0.24,0.2424,0.7,0.1343,8
14/03/2011 6:00,1,0,1,1,0.26,0.2727,0.65,0.1343,28
14/03/2011 7:00,1,0,1,2,0.28,0.3182,0.61,0,88
14/03/2011 8:00,1,0,1,2,0.3,0.303,0.56,0.1343,241
14/03/2011 9:00,1,0,1,1,0.32,0.303,0.53,0.3284,140
14/03/2011 10:00,1,0,1,1,0.34,0.3182,0.42,0.2537,84
14/03/2011 11:00,1,0,1,1,0.36,0.3333,0.4,0.2537,71
14/03/2011 12:00,1,0,1,1,0.38,0.3939,0.37,0,94
14/03/2011 13:00,1,0,1,1,0.38,0.3939,0.36,0.3284,75
14/03/2011 14:00,1,0,1,2,0.38,0.3939,0.34,0,79
14/03/2011 15:00,1,0,1,1,0.38,0.3939,0.37,0.1642,101
14/03/2011 16:00,1,0,1,1,0.4,0.4091,0.35,0.1045,107
14/03/2011 17:00,1,0,1,1,0.38,0.3939,0.4,0.194,271
14/03/2011 18:00,1,0,1,1,0.36,0.3636,0.4,0.1045,235
14/03/2011 19:00,1,0,1,1,0.36,0.3485,0.43,0.1343,150
14/03/2011 20:00,1,0,1,1,0.34,0.3182,0.46,0.2239,129
14/03/2011 21:00,1,0,1,1,0.34,0.3333,0.46,0.1343,63
14/03/2011 22:00,1,0,1,1,0.32,0.3333,0.49,0.1045,47
14/03/2011 23:00,1,0,1,1,0.32,0.3485,0.53,0,19
15/03/2011 0:00,1,0,1,1,0.32,0.3485,0.53,0,14
15/03/2011 1:00,1,0,1,1,0.3,0.303,0.62,0.0896,10
15/03/2011 2:00,1,0,1,1,0.3,0.303,0.62,0.0896,3
15/03/2011 4:00,1,0,1,1,0.24,0.2576,0.75,0.0896,2
15/03/2011 5:00,1,0,1,1,0.24,0.2273,0.75,0.194,11
15/03/2011 6:00,1,0,1,1,0.22,0.2273,0.8,0.194,35
15/03/2011 7:00,1,0,1,1,0.24,0.2424,0.75,0.1642,119
15/03/2011 8:00,1,0,1,1,0.26,0.2879,0.7,0.0896,282
15/03/2011 9:00,1,0,1,2,0.3,0.3333,0.7,0,157
15/03/2011 10:00,1,0,1,2,0.32,0.3182,0.66,0.194,78
15/03/2011 11:00,1,0,1,2,0.34,0.3182,0.57,0.2239,78
15/03/2011 12:00,1,0,1,2,0.36,0.3485,0.5,0.2239,102
15/03/2011 13:00,1,0,1,2,0.36,0.3333,0.57,0.2836,97
15/03/2011 14:00,1,0,1,2,0.38,0.3939,0.46,0.2985,88
15/03/2011 15:00,1,0,1,2,0.38,0.3939,0.43,0.2836,90
15/03/2011 16:00,1,0,1,2,0.38,0.3939,0.46,0.3284,114
15/03/2011 17:00,1,0,1,2,0.36,0.3485,0.62,0.194,217
15/03/2011 18:00,1,0,1,2,0.36,0.3333,0.62,0.2985,225
15/03/2011 19:00,1,0,1,2,0.34,0.3182,0.71,0.2836,152
15/03/2011 20:00,1,0,1,2,0.34,0.3182,0.71,0.2836,88
15/03/2011 21:00,1,0,1,3,0.32,0.3333,0.81,0.1045,55
15/03/2011 22:00,1,0,1,2,0.32,0.3182,0.87,0.1642,21
15/03/2011 23:00,1,0,1,2,0.32,0.3182,0.87,0.1642,18
16/03/2011 0:00,1,0,1,3,0.3,0.2879,0.93,0.2537,8
16/03/2011 1:00,1,0,1,3,0.3,0.2727,1,0.2985,3
16/03/2011 3:00,1,0,1,2,0.28,0.2727,1,0.2239,3
16/03/2011 4:00,1,0,1,2,0.3,0.303,0.93,0.1642,1
16/03/2011 5:00,1,0,1,2,0.3,0.3182,0.93,0.1045,3
16/03/2011 6:00,1,0,1,2,0.3,0.3182,0.93,0.1045,31
16/03/2011 7:00,1,0,1,2,0.3,0.2879,0.93,0.194,111
16/03/2011 8:00,1,0,1,2,0.32,0.3182,0.93,0,253
16/03/2011 9:00,1,0,1,2,0.32,0.3333,0.93,0.1343,154
16/03/2011 10:00,1,0,1,2,0.36,0.3485,0.81,0.1642,68
16/03/2011 11:00,1,0,1,2,0.36,0.3485,0.81,0.1343,75
16/03/2011 12:00,1,0,1,2,0.4,0.4091,0.71,0.1045,88
16/03/2011 13:00,1,0,1,2,0.4,0.4091,0.76,0.1343,99
16/03/2011 14:00,1,0,1,2,0.4,0.4091,0.76,0.2239,100
16/03/2011 15:00,1,0,1,2,0.4,0.4091,0.76,0.2537,101
16/03/2011 16:00,1,0,1,2,0.4,0.4091,0.76,0.1642,151
16/03/2011 17:00,1,0,1,2,0.44,0.4394,0.54,0.2985,253
16/03/2011 18:00,1,0,1,2,0.44,0.4394,0.54,0.2239,237
16/03/2011 19:00,1,0,1,2,0.44,0.4394,0.51,0.3284,168
16/03/2011 20:00,1,0,1,2,0.42,0.4242,0.54,0.2985,121
16/03/2011 21:00,1,0,1,2,0.42,0.4242,0.58,0.2836,78
16/03/2011 22:00,1,0,1,2,0.4,0.4091,0.62,0.3881,59
16/03/2011 23:00,1,0,1,1,0.4,0.4091,0.65,0.194,27
17/03/2011 0:00,1,0,1,1,0.38,0.3939,0.66,0.2537,23
17/03/2011 1:00,1,0,1,1,0.36,0.3485,0.71,0.2239,12
17/03/2011 2:00,1,0,1,1,0.34,0.303,0.71,0.2985,8
17/03/2011 3:00,1,0,1,1,0.34,0.3333,0.66,0.1642,2
17/03/2011 4:00,1,0,1,1,0.34,0.3333,0.71,0.194,3
17/03/2011 5:00,1,0,1,1,0.32,0.3333,0.76,0.1045,13
17/03/2011 6:00,1,0,1,1,0.32,0.3182,0.76,0.194,51
17/03/2011 7:00,1,0,1,1,0.32,0.3333,0.76,0.1343,140
17/03/2011 8:00,1,0,1,1,0.36,0.3485,0.66,0.1343,299
17/03/2011 9:00,1,0,1,1,0.4,0.4091,0.62,0.2537,185
17/03/2011 10:00,1,0,1,1,0.44,0.4394,0.54,0.3284,78
17/03/2011 11:00,1,0,1,1,0.44,0.4394,0.54,0.2836,86
17/03/2011 12:00,1,0,1,1,0.5,0.4848,0.45,0.2239,105
17/03/2011 13:00,1,0,1,2,0.52,0.5,0.42,0.0896,111
17/03/2011 14:00,1,0,1,1,0.5,0.4848,0.45,0.1045,119
17/03/2011 15:00,1,0,1,1,0.52,0.5,0.42,0.2537,125
17/03/2011 16:00,1,0,1,1,0.5,0.4848,0.48,0.2836,142
17/03/2011 17:00,1,0,1,1,0.5,0.4848,0.42,0.194,313
17/03/2011 18:00,1,0,1,2,0.46,0.4545,0.59,0.1642,310
17/03/2011 19:00,1,0,1,1,0.44,0.4394,0.58,0.194,207
17/03/2011 20:00,1,0,1,1,0.42,0.4242,0.67,0.2239,137
17/03/2011 21:00,1,0,1,1,0.42,0.4242,0.62,0.2239,138
17/03/2011 22:00,1,0,1,1,0.4,0.4091,0.66,0.2239,87
17/03/2011 23:00,1,0,1,1,0.42,0.4242,0.62,0.2836,50
18/03/2011 0:00,1,0,1,1,0.42,0.4242,0.58,0.2836,29
18/03/2011 1:00,1,0,1,1,0.4,0.4091,0.62,0.2537,16
18/03/2011 2:00,1,0,1,1,0.4,0.4091,0.62,0.194,14
18/03/2011 3:00,1,0,1,1,0.36,0.3485,0.71,0.194,5
18/03/2011 5:00,1,0,1,1,0.38,0.3939,0.66,0.1642,10
18/03/2011 6:00,1,0,1,1,0.4,0.4091,0.66,0.194,36
18/03/2011 7:00,1,0,1,1,0.4,0.4091,0.66,0.194,123
18/03/2011 8:00,1,0,1,1,0.42,0.4242,0.67,0.2537,280
18/03/2011 9:00,1,0,1,1,0.46,0.4545,0.63,0.2239,210
18/03/2011 10:00,1,0,1,1,0.52,0.5,0.53,0.2836,117
18/03/2011 11:00,1,0,1,1,0.54,0.5152,0.52,0.2836,159
18/03/2011 12:00,1,0,1,2,0.56,0.5303,0.49,0.3582,195
18/03/2011 13:00,1,0,1,1,0.64,0.6212,0.41,0.2836,175
18/03/2011 14:00,1,0,1,1,0.66,0.6212,0.39,0.2537,174
18/03/2011 15:00,1,0,1,2,0.68,0.6364,0.39,0.3582,173
18/03/2011 16:00,1,0,1,1,0.68,0.6364,0.39,0.2836,204
18/03/2011 17:00,1,0,1,1,0.7,0.6364,0.37,0.3284,332
18/03/2011 18:00,1,0,1,1,0.68,0.6364,0.39,0.1642,331
18/03/2011 19:00,1,0,1,1,0.66,0.6212,0.44,0.1343,190
18/03/2011 20:00,1,0,1,1,0.62,0.6212,0.46,0.1343,149
18/03/2011 21:00,1,0,1,1,0.62,0.6212,0.46,0.1045,113
18/03/2011 22:00,1,0,1,1,0.62,0.6212,0.5,0.1642,118
18/03/2011 23:00,1,0,1,2,0.6,0.6212,0.53,0.2239,86
19/03/2011 0:00,1,0,0,2,0.6,0.6212,0.53,0.2537,76
19/03/2011 1:00,1,0,0,2,0.58,0.5455,0.46,0.3582,51
19/03/2011 2:00,1,0,0,2,0.56,0.5303,0.43,0.2239,25
19/03/2011 3:00,1,0,0,2,0.54,0.5152,0.39,0.3284,8
19/03/2011 4:00,1,0,0,1,0.52,0.5,0.34,0.4179,3
19/03/2011 5:00,1,0,0,1,0.52,0.5,0.34,0.4179,2
19/03/2011 6:00,1,0,0,1,0.44,0.4394,0.44,0.4179,10
19/03/2011 7:00,1,0,0,1,0.4,0.4091,0.5,0.3284,13
19/03/2011 8:00,1,0,0,1,0.42,0.4242,0.47,0.4925,48
19/03/2011 9:00,1,0,0,1,0.42,0.4242,0.44,0.4627,76
19/03/2011 10:00,1,0,0,1,0.44,0.4394,0.38,0.4179,140
19/03/2011 11:00,1,0,0,1,0.46,0.4545,0.36,0.4478,196
19/03/2011 12:00,1,0,0,1,0.46,0.4545,0.33,0.4179,267
19/03/2011 13:00,1,0,0,1,0.5,0.4848,0.34,0.4627,301
19/03/2011 14:00,1,0,0,1,0.5,0.4848,0.31,0.4925,312
19/03/2011 15:00,1,0,0,1,0.5,0.4848,0.29,0.4179,313
19/03/2011 16:00,1,0,0,1,0.5,0.4848,0.31,0.3881,304
19/03/2011 17:00,1,0,0,1,0.48,0.4697,0.31,0.3284,278
19/03/2011 18:00,1,0,0,1,0.46,0.4545,0.31,0.3284,217
19/03/2011 19:00,1,0,0,1,0.44,0.4394,0.33,0.2836,154
19/03/2011 20:00,1,0,0,1,0.42,0.4242,0.35,0.2239,108
19/03/2011 21:00,1,0,0,1,0.4,0.4091,0.37,0.2985,93
19/03/2011 22:00,1,0,0,1,0.4,0.4091,0.37,0.3284,72
19/03/2011 23:00,1,0,0,1,0.38,0.3939,0.4,0.2985,50
20/03/2011 0:00,1,0,0,1,0.34,0.303,0.49,0.4179,40
20/03/2011 1:00,1,0,0,1,0.32,0.2879,0.53,0.3582,24
20/03/2011 2:00,1,0,0,1,0.3,0.2879,0.52,0.2836,30
20/03/2011 3:00,1,0,0,1,0.28,0.2727,0.56,0.2537,12
20/03/2011 4:00,1,0,0,1,0.26,0.2576,0.56,0.2239,3
20/03/2011 5:00,1,0,0,1,0.26,0.2576,0.6,0.194,9
20/03/2011 6:00,1,0,0,1,0.26,0.2576,0.6,0.2239,4
20/03/2011 7:00,1,0,0,1,0.24,0.2273,0.6,0.2239,14
20/03/2011 8:00,1,0,0,1,0.28,0.2727,0.56,0.1642,37
20/03/2011 9:00,1,0,0,1,0.3,0.303,0.52,0.1343,78
20/03/2011 10:00,1,0,0,2,0.32,0.3485,0.45,0,136
20/03/2011 11:00,1,0,0,1,0.34,0.3485,0.39,0.1045,203
20/03/2011 12:00,1,0,0,1,0.36,0.3636,0.4,0.1045,228
20/03/2011 13:00,1,0,0,1,0.38,0.3939,0.34,0,203
20/03/2011 14:00,1,0,0,1,0.4,0.4091,0.3,0,279
20/03/2011 15:00,1,0,0,1,0.4,0.4091,0.32,0.0896,308
20/03/2011 16:00,1,0,0,1,0.42,0.4242,0.32,0,224
20/03/2011 17:00,1,0,0,1,0.4,0.4091,0.35,0.2836,226
20/03/2011 18:00,1,0,0,1,0.38,0.3939,0.4,0.3582,156
20/03/2011 19:00,1,0,0,1,0.36,0.3333,0.43,0.2836,79
20/03/2011 20:00,1,0,0,1,0.36,0.3333,0.46,0.2836,67
20/03/2011 21:00,1,0,0,2,0.34,0.3182,0.53,0.2836,49
20/03/2011 22:00,1,0,0,2,0.34,0.303,0.53,0.3284,38
20/03/2011 23:00,1,0,0,3,0.34,0.303,0.61,0.3881,24
21/03/2011 0:00,2,0,1,3,0.34,0.303,0.66,0.3881,13
21/03/2011 1:00,2,0,1,2,0.34,0.303,0.71,0.3881,7
21/03/2011 2:00,2,0,1,2,0.34,0.303,0.71,0.3284,6
21/03/2011 3:00,2,0,1,2,0.34,0.303,0.71,0.3284,1
21/03/2011 5:00,2,0,1,1,0.32,0.303,0.81,0.2985,2
21/03/2011 6:00,2,0,1,3,0.32,0.303,0.76,0.2537,32
21/03/2011 7:00,2,0,1,3,0.3,0.2727,0.87,0.4179,18
21/03/2011 8:00,2,0,1,2,0.3,0.2727,0.87,0.4179,98
21/03/2011 9:00,2,0,1,2,0.34,0.303,0.81,0.3284,127
21/03/2011 10:00,2,0,1,2,0.38,0.3939,0.76,0.3881,62
21/03/2011 11:00,2,0,1,2,0.42,0.4242,0.71,0.2985,79
21/03/2011 12:00,2,0,1,2,0.44,0.4394,0.77,0.2537,81
21/03/2011 13:00,2,0,1,2,0.5,0.4848,0.63,0.2239,112
21/03/2011 14:00,2,0,1,2,0.54,0.5152,0.64,0.2239,101
21/03/2011 15:00,2,0,1,2,0.56,0.5303,0.6,0.2239,107
