datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
31/03/2011 15:00,2,0,1,3,0.3,0.2727,0.87,0.2985,65
31/03/2011 16:00,2,0,1,2,0.3,0.2879,0.87,0.2537,85
31/03/2011 17:00,2,0,1,2,0.3,0.2879,0.87,0.2537,168
31/03/2011 18:00,2,0,1,2,0.3,0.303,0.87,0.1343,177
31/03/2011 19:00,2,0,1,2,0.3,0.303,0.87,0.1343,130
31/03/2011 20:00,2,0,1,3,0.28,0.2576,0.93,0.2836,85
31/03/2011 21:00,2,0,1,2,0.28,0.2727,0.93,0.1642,60
31/03/2011 22:00,2,0,1,3,0.28,0.2727,0.93,0.2537,51
31/03/2011 23:00,2,0,1,3,0.26,0.2576,1,0.1642,27
1/04/2011 0:00,2,0,1,3,0.26,0.2576,1,0.1642,6
1/04/2011 1:00,2,0,1,3,0.26,0.2576,1,0.1642,4
1/04/2011 2:00,2,0,1,3,0.26,0.2576,0.93,0.194,7
1/04/2011 3:00,2,0,1,2,0.24,0.2273,0.93,0.2537,4
1/04/2011 4:00,2,0,1,2,0.24,0.2273,0.93,0.2537,3
1/04/2011 5:00,2,0,1,3,0.24,0.2273,0.93,0.2239,12
1/04/2011 6:00,2,0,1,3,0.24,0.2273,0.93,0.2239,28
1/04/2011 7:00,2,0,1,3,0.24,0.2424,0.93,0,95
1/04/2011 8:00,2,0,1,2,0.26,0.2424,0.87,0.2537,206
1/04/2011 9:00,2,0,1,1,0.32,0.2879,0.7,0.3582,173
1/04/2011 10:00,2,0,1,1,0.32,0.303,0.66,0.2836,75
1/04/2011 11:00,2,0,1,1,0.32,0.2879,0.61,0.3582,89
1/04/2011 12:00,2,0,1,1,0.34,0.303,0.53,0.3582,95
1/04/2011 13:00,2,0,1,1,0.36,0.3333,0.5,0.3582,110
1/04/2011 14:00,2,0,1,2,0.36,0.3333,0.46,0.3582,87
1/04/2011 15:00,2,0,1,1,0.34,0.303,0.46,0.4179,111
1/04/2011 16:00,2,0,1,1,0.34,0.303,0.46,0.4179,167
1/04/2011 17:00,2,0,1,1,0.34,0.303,0.46,0.3284,281
1/04/2011 18:00,2,0,1,1,0.34,0.303,0.46,0.3284,241
1/04/2011 19:00,2,0,1,1,0.34,0.303,0.49,0.3284,136
1/04/2011 20:00,2,0,1,1,0.32,0.3182,0.53,0.194,77
1/04/2011 21:00,2,0,1,1,0.32,0.3333,0.53,0.1343,93
1/04/2011 22:00,2,0,1,1,0.3,0.303,0.56,0.1642,74
1/04/2011 23:00,2,0,1,1,0.3,0.3182,0.61,0.0896,53
2/04/2011 0:00,2,0,0,2,0.3,0.3333,0.61,0,32
2/04/2011 1:00,2,0,0,1,0.26,0.2727,0.65,0.1343,32
2/04/2011 2:00,2,0,0,1,0.24,0.2424,0.75,0.1343,21
2/04/2011 3:00,2,0,0,1,0.24,0.2424,0.7,0.1642,9
2/04/2011 4:00,2,0,0,1,0.24,0.2424,0.7,0.1642,5
2/04/2011 5:00,2,0,0,2,0.24,0.2424,0.75,0.1642,5
2/04/2011 6:00,2,0,0,1,0.26,0.2727,0.7,0.1045,12
2/04/2011 7:00,2,0,0,2,0.26,0.2727,0.7,0.1045,18
2/04/2011 8:00,2,0,0,1,0.3,0.3182,0.7,0.1045,55
2/04/2011 9:00,2,0,0,2,0.34,0.3485,0.66,0.1045,87
2/04/2011 10:00,2,0,0,2,0.36,0.3485,0.57,0.1642,154
2/04/2011 11:00,2,0,0,2,0.4,0.4091,0.47,0.1642,198
2/04/2011 12:00,2,0,0,3,0.32,0.3333,0.81,0.1343,184
2/04/2011 13:00,2,0,0,1,0.34,0.3333,0.81,0.1343,137
2/04/2011 14:00,2,0,0,3,0.32,0.303,0.76,0.3284,190
2/04/2011 15:00,2,0,0,3,0.34,0.303,0.76,0.3881,136
2/04/2011 16:00,2,0,0,1,0.38,0.3939,0.62,0.3284,196
2/04/2011 17:00,2,0,0,1,0.38,0.3939,0.54,0.3582,184
2/04/2011 18:00,2,0,0,1,0.38,0.3939,0.54,0.194,179
2/04/2011 19:00,2,0,0,1,0.36,0.3333,0.53,0.3582,148
2/04/2011 20:00,2,0,0,1,0.34,0.3182,0.53,0.2836,85
2/04/2011 21:00,2,0,0,1,0.32,0.303,0.61,0.2537,77
2/04/2011 22:00,2,0,0,1,0.32,0.303,0.61,0.2985,55
2/04/2011 23:00,2,0,0,1,0.32,0.3182,0.61,0.1642,53
3/04/2011 0:00,2,0,0,1,0.3,0.2879,0.65,0.194,39
3/04/2011 1:00,2,0,0,1,0.3,0.3182,0.61,0.1045,34
3/04/2011 2:00,2,0,0,1,0.26,0.2727,0.7,0.1343,24
3/04/2011 3:00,2,0,0,1,0.3,0.3333,0.61,0,11
3/04/2011 4:00,2,0,0,1,0.28,0.303,0.7,0.0896,3
3/04/2011 5:00,2,0,0,1,0.28,0.2727,0.65,0.2239,5
3/04/2011 6:00,2,0,0,1,0.28,0.2727,0.65,0.194,33
3/04/2011 7:00,2,0,0,1,0.32,0.303,0.57,0.2239,33
3/04/2011 8:00,2,0,0,1,0.34,0.3333,0.57,0.1642,62
3/04/2011 9:00,2,0,0,1,0.36,0.3182,0.5,0.4925,142
3/04/2011 10:00,2,0,0,1,0.4,0.4091,0.43,0.4179,215
3/04/2011 11:00,2,0,0,1,0.42,0.4242,0.41,0.2537,243
3/04/2011 12:00,2,0,0,1,0.44,0.4394,0.38,0.2836,313
3/04/2011 13:00,2,0,0,1,0.44,0.4394,0.33,0.2985,367
3/04/2011 14:00,2,0,0,1,0.46,0.4545,0.31,0.1343,349
3/04/2011 15:00,2,0,0,2,0.46,0.4545,0.33,0,292
3/04/2011 16:00,2,0,0,2,0.46,0.4545,0.31,0.194,303
3/04/2011 17:00,2,0,0,2,0.46,0.4545,0.28,0.1343,274
3/04/2011 18:00,2,0,0,2,0.46,0.4545,0.31,0,172
3/04/2011 19:00,2,0,0,2,0.42,0.4242,0.44,0.194,144
3/04/2011 20:00,2,0,0,3,0.42,0.4242,0.41,0.2239,79
3/04/2011 21:00,2,0,0,2,0.42,0.4242,0.44,0.2239,45
3/04/2011 22:00,2,0,0,1,0.4,0.4091,0.43,0.1045,36
3/04/2011 23:00,2,0,0,1,0.4,0.4091,0.5,0.0896,31
4/04/2011 0:00,2,0,1,1,0.4,0.4091,0.5,0.2239,6
4/04/2011 1:00,2,0,1,1,0.4,0.4091,0.56,0.3582,11
4/04/2011 2:00,2,0,1,1,0.38,0.3939,0.66,0.2537,2
4/04/2011 3:00,2,0,1,1,0.38,0.3939,0.66,0.2836,1
4/04/2011 4:00,2,0,1,1,0.38,0.3939,0.71,0.2985,2
4/04/2011 5:00,2,0,1,1,0.4,0.4091,0.62,0.2537,7
4/04/2011 6:00,2,0,1,1,0.42,0.4242,0.58,0.2836,46
4/04/2011 7:00,2,0,1,2,0.44,0.4394,0.54,0.2537,157
4/04/2011 8:00,2,0,1,2,0.46,0.4545,0.55,0.2985,339
4/04/2011 9:00,2,0,1,2,0.5,0.4848,0.51,0.3881,158
4/04/2011 10:00,2,0,1,2,0.54,0.5152,0.45,0.3582,90
4/04/2011 11:00,2,0,1,1,0.6,0.6212,0.4,0.3881,124
4/04/2011 12:00,2,0,1,1,0.64,0.6212,0.36,0.4627,157
4/04/2011 13:00,2,0,1,1,0.68,0.6364,0.34,0.3284,139
4/04/2011 14:00,2,0,1,2,0.74,0.6515,0.27,0.4925,123
4/04/2011 15:00,2,0,1,1,0.76,0.6667,0.23,0.5522,143
4/04/2011 16:00,2,0,1,1,0.76,0.6515,0.22,0.5224,189
4/04/2011 17:00,2,0,1,1,0.74,0.6515,0.23,0.6119,366
4/04/2011 18:00,2,0,1,2,0.72,0.6364,0.23,0.4925,386
4/04/2011 19:00,2,0,1,1,0.7,0.6364,0.24,0.4627,278
4/04/2011 20:00,2,0,1,2,0.7,0.6364,0.24,0.5522,173
4/04/2011 21:00,2,0,1,2,0.7,0.6364,0.3,0.4478,95
4/04/2011 22:00,2,0,1,2,0.68,0.6364,0.36,0.4627,75
4/04/2011 23:00,2,0,1,2,0.64,0.6212,0.47,0.2239,48
5/04/2011 0:00,2,0,1,1,0.62,0.6212,0.5,0.1045,22
5/04/2011 1:00,2,0,1,3,0.62,0.6212,0.57,0.4179,15
5/04/2011 2:00,2,0,1,2,0.54,0.5152,0.73,0.3284,5
5/04/2011 3:00,2,0,1,2,0.54,0.5152,0.73,0.3284,4
5/04/2011 4:00,2,0,1,3,0.5,0.4848,0.88,0.4925,2
5/04/2011 5:00,2,0,1,3,0.46,0.4545,0.94,0.2985,5
5/04/2011 6:00,2,0,1,2,0.48,0.4697,0.88,0.3284,38
5/04/2011 7:00,2,0,1,2,0.48,0.4697,0.88,0.3284,134
5/04/2011 8:00,2,0,1,3,0.38,0.3939,0.87,0.5821,157
5/04/2011 9:00,2,0,1,3,0.36,0.3182,0.87,0.4925,46
5/04/2011 10:00,2,0,1,3,0.34,0.303,0.81,0.3881,28
5/04/2011 11:00,2,0,1,3,0.32,0.2879,0.81,0.4478,19
5/04/2011 12:00,2,0,1,2,0.34,0.303,0.71,0.3881,38
5/04/2011 13:00,2,0,1,2,0.36,0.3333,0.63,0.4179,56
5/04/2011 14:00,2,0,1,2,0.36,0.3182,0.57,0.4925,76
5/04/2011 15:00,2,0,1,1,0.4,0.4091,0.46,0.4627,68
5/04/2011 16:00,2,0,1,1,0.38,0.3939,0.46,0.4179,130
5/04/2011 17:00,2,0,1,1,0.42,0.4242,0.38,0.4179,273
5/04/2011 18:00,2,0,1,1,0.38,0.3939,0.4,0.4925,267
5/04/2011 19:00,2,0,1,1,0.36,0.3333,0.43,0.2985,160
5/04/2011 20:00,2,0,1,1,0.34,0.3182,0.46,0.2836,91
5/04/2011 21:00,2,0,1,1,0.34,0.2879,0.46,0.5224,89
5/04/2011 22:00,2,0,1,1,0.32,0.303,0.49,0.2985,46
5/04/2011 23:00,2,0,1,1,0.3,0.2879,0.49,0.2836,26
6/04/2011 0:00,2,0,1,1,0.3,0.3182,0.49,0.1045,15
6/04/2011 1:00,2,0,1,1,0.26,0.2727,0.6,0.1343,2
6/04/2011 2:00,2,0,1,1,0.24,0.2424,0.7,0.1343,5
6/04/2011 3:00,2,0,1,1,0.26,0.2727,0.6,0.1343,4
6/04/2011 4:00,2,0,1,1,0.24,0.2424,0.65,0.1343,1
6/04/2011 5:00,2,0,1,1,0.24,0.2576,0.7,0.1045,13
6/04/2011 6:00,2,0,1,1,0.24,0.2576,0.7,0.1045,56
6/04/2011 7:00,2,0,1,1,0.26,0.2727,0.65,0.1045,133
6/04/2011 8:00,2,0,1,1,0.32,0.303,0.61,0.2239,325
6/04/2011 9:00,2,0,1,1,0.36,0.3333,0.46,0.2537,165
6/04/2011 10:00,2,0,1,1,0.4,0.4091,0.37,0.3881,69
6/04/2011 11:00,2,0,1,1,0.42,0.4242,0.38,0.3881,93
6/04/2011 12:00,2,0,1,1,0.44,0.4394,0.41,0.2537,134
6/04/2011 13:00,2,0,1,1,0.46,0.4545,0.38,0.4925,112
6/04/2011 14:00,2,0,1,1,0.5,0.4848,0.34,0.4179,115
6/04/2011 15:00,2,0,1,1,0.52,0.5,0.32,0.3284,117
6/04/2011 16:00,2,0,1,1,0.54,0.5152,0.28,0.4179,169
6/04/2011 17:00,2,0,1,1,0.52,0.5,0.32,0.4478,356
6/04/2011 18:00,2,0,1,1,0.52,0.5,0.29,0.3582,325
6/04/2011 19:00,2,0,1,1,0.5,0.4848,0.31,0.2985,232
6/04/2011 20:00,2,0,1,1,0.46,0.4545,0.51,0.2239,141
6/04/2011 21:00,2,0,1,1,0.46,0.4545,0.41,0.2836,102
6/04/2011 22:00,2,0,1,1,0.46,0.4545,0.41,0.2836,84
6/04/2011 23:00,2,0,1,1,0.46,0.4545,0.41,0.2985,40
7/04/2011 0:00,2,0,1,1,0.46,0.4545,0.41,0.2836,20
7/04/2011 1:00,2,0,1,1,0.42,0.4242,0.47,0.1343,13
7/04/2011 2:00,2,0,1,1,0.42,0.4242,0.54,0,7
7/04/2011 3:00,2,0,1,1,0.36,0.3485,0.66,0.194,3
7/04/2011 4:00,2,0,1,1,0.34,0.3333,0.76,0.194,1
7/04/2011 5:00,2,0,1,1,0.34,0.3182,0.76,0.2239,6
7/04/2011 6:00,2,0,1,1,0.32,0.303,0.81,0.2537,64
7/04/2011 7:00,2,0,1,2,0.34,0.3333,0.76,0.1642,160
7/04/2011 8:00,2,0,1,1,0.36,0.3485,0.76,0.194,314
7/04/2011 9:00,2,0,1,2,0.4,0.4091,0.66,0.1343,170
7/04/2011 10:00,2,0,1,2,0.42,0.4242,0.67,0.1045,95
7/04/2011 11:00,2,0,1,2,0.46,0.4545,0.55,0,122
7/04/2011 12:00,2,0,1,2,0.46,0.4545,0.55,0,153
7/04/2011 13:00,2,0,1,2,0.52,0.5,0.48,0.0896,135
7/04/2011 14:00,2,0,1,1,0.56,0.5303,0.43,0.0896,157
7/04/2011 15:00,2,0,1,1,0.6,0.6212,0.38,0.1045,160
7/04/2011 16:00,2,0,1,1,0.6,0.6212,0.35,0,213
7/04/2011 17:00,2,0,1,1,0.52,0.5,0.52,0.2836,343
7/04/2011 18:00,2,0,1,1,0.48,0.4697,0.55,0.2537,333
7/04/2011 19:00,2,0,1,1,0.46,0.4545,0.59,0.2985,226
7/04/2011 20:00,2,0,1,1,0.44,0.4394,0.62,0.1642,203
7/04/2011 21:00,2,0,1,2,0.44,0.4394,0.67,0.2836,108
7/04/2011 22:00,2,0,1,2,0.4,0.4091,0.76,0.194,81
7/04/2011 23:00,2,0,1,1,0.38,0.3939,0.76,0.2537,54
8/04/2011 0:00,2,0,1,2,0.36,0.3485,0.76,0.2239,25
8/04/2011 1:00,2,0,1,2,0.34,0.3333,0.76,0.1343,9
8/04/2011 2:00,2,0,1,3,0.34,0.3333,0.76,0.1642,13
8/04/2011 3:00,2,0,1,3,0.34,0.3333,0.76,0.1642,1
8/04/2011 4:00,2,0,1,2,0.34,0.3333,0.86,0.1343,1
8/04/2011 5:00,2,0,1,2,0.32,0.3182,0.87,0.194,9
8/04/2011 6:00,2,0,1,2,0.34,0.3636,0.87,0,35
8/04/2011 7:00,2,0,1,3,0.34,0.3333,0.87,0.1642,113
8/04/2011 8:00,2,0,1,3,0.34,0.3333,0.87,0.1642,221
8/04/2011 9:00,2,0,1,2,0.36,0.3485,0.76,0.194,185
8/04/2011 10:00,2,0,1,2,0.36,0.3333,0.71,0.2836,73
8/04/2011 11:00,2,0,1,2,0.4,0.4091,0.62,0.3881,98
8/04/2011 12:00,2,0,1,3,0.38,0.3939,0.66,0.2239,80
8/04/2011 13:00,2,0,1,3,0.36,0.3333,0.76,0.2836,42
8/04/2011 14:00,2,0,1,3,0.34,0.3182,0.87,0.2239,15
8/04/2011 15:00,2,0,1,3,0.34,0.3182,0.87,0.2239,25
8/04/2011 16:00,2,0,1,2,0.32,0.303,0.93,0.2537,60
8/04/2011 17:00,2,0,1,3,0.32,0.303,0.93,0.2537,148
8/04/2011 18:00,2,0,1,3,0.32,0.303,0.93,0.2537,62
8/04/2011 19:00,2,0,1,3,0.3,0.2727,0.93,0.4179,53
8/04/2011 20:00,2,0,1,2,0.3,0.2727,0.93,0.3284,63
8/04/2011 21:00,2,0,1,2,0.3,0.2879,0.93,0.2537,54
8/04/2011 22:00,2,0,1,2,0.3,0.2727,0.93,0.2985,51
8/04/2011 23:00,2,0,1,2,0.3,0.2879,0.93,0.2239,35
9/04/2011 0:00,2,0,0,2,0.3,0.2879,0.87,0.2239,31
9/04/2011 1:00,2,0,0,2,0.3,0.303,0.87,0.1343,20
9/04/2011 2:00,2,0,0,2,0.32,0.303,0.87,0.2239,17
9/04/2011 3:00,2,0,0,3,0.3,0.2879,1,0.2537,14
9/04/2011 4:00,2,0,0,3,0.3,0.2727,1,0.2537,3
9/04/2011 5:00,2,0,0,2,0.3,0.2879,0.93,0.2239,5
9/04/2011 6:00,2,0,0,2,0.3,0.2879,0.93,0.194,13
9/04/2011 7:00,2,0,0,2,0.3,0.303,0.93,0.1642,21
9/04/2011 8:00,2,0,0,2,0.32,0.303,0.93,0.1642,54
9/04/2011 9:00,2,0,0,2,0.34,0.3485,0.87,0.1045,98
9/04/2011 10:00,2,0,0,2,0.34,0.3333,0.87,0.1343,133
9/04/2011 11:00,2,0,0,2,0.36,0.3636,0.81,0,142
9/04/2011 12:00,2,0,0,2,0.36,0.3485,0.81,0.1343,202
9/04/2011 13:00,2,0,0,2,0.36,0.3788,0.81,0,222
9/04/2011 14:00,2,0,0,2,0.36,0.3485,0.81,0.1343,212
9/04/2011 15:00,2,0,0,2,0.36,0.3788,0.87,0,201
9/04/2011 16:00,2,0,0,2,0.38,0.3939,0.82,0,191
9/04/2011 17:00,2,0,0,2,0.38,0.3939,0.82,0.0896,257
9/04/2011 18:00,2,0,0,2,0.38,0.3939,0.82,0.1045,177
9/04/2011 19:00,2,0,0,2,0.38,0.3939,0.82,0.1343,130
9/04/2011 20:00,2,0,0,2,0.38,0.3939,0.87,0.1642,93
9/04/2011 21:00,2,0,0,2,0.36,0.3485,0.93,0.1343,75
9/04/2011 22:00,2,0,0,2,0.36,0.3485,0.93,0.1343,87
9/04/2011 23:00,2,0,0,2,0.38,0.3939,0.87,0.0896,57
10/04/2011 0:00,2,0,0,2,0.38,0.3939,0.87,0.0896,53
10/04/2011 1:00,2,0,0,2,0.38,0.3939,0.87,0.1343,37
10/04/2011 2:00,2,0,0,2,0.38,0.3939,0.87,0.0896,36
10/04/2011 3:00,2,0,0,2,0.38,0.3939,0.87,0.1343,16
10/04/2011 4:00,2,0,0,2,0.36,0.3636,0.93,0.1045,5
10/04/2011 5:00,2,0,0,2,0.36,0.3636,0.93,0.0896,4
10/04/2011 6:00,2,0,0,2,0.36,0.3636,0.93,0.0896,4
10/04/2011 7:00,2,0,0,2,0.36,0.3636,1,0.0896,10
10/04/2011 8:00,2,0,0,2,0.38,0.3939,0.94,0.0896,55
10/04/2011 9:00,2,0,0,2,0.38,0.3939,0.94,0.1343,81
10/04/2011 10:00,2,0,0,2,0.4,0.4091,0.87,0,150
10/04/2011 11:00,2,0,0,2,0.4,0.4091,0.87,0.1343,202
10/04/2011 12:00,2,0,0,2,0.42,0.4242,0.88,0.1343,230
10/04/2011 13:00,2,0,0,1,0.46,0.4545,0.82,0.1045,263
10/04/2011 14:00,2,0,0,1,0.5,0.4848,0.72,0.194,281
10/04/2011 15:00,2,0,0,1,0.5,0.4848,0.77,0.2239,297
10/04/2011 16:00,2,0,0,2,0.52,0.5,0.72,0.1642,288
10/04/2011 17:00,2,0,0,2,0.52,0.5,0.72,0.194,236
10/04/2011 18:00,2,0,0,1,0.5,0.4848,0.77,0.194,240
10/04/2011 19:00,2,0,0,1,0.5,0.4848,0.77,0.194,131
10/04/2011 20:00,2,0,0,1,0.46,0.4545,0.82,0.1343,92
10/04/2011 21:00,2,0,0,1,0.44,0.4394,0.88,0.194,95
10/04/2011 22:00,2,0,0,1,0.44,0.4394,0.94,0.2537,57
10/04/2011 23:00,2,0,0,1,0.46,0.4545,0.88,0.3582,32
11/04/2011 0:00,2,0,1,1,0.48,0.4697,0.88,0.3284,23
11/04/2011 1:00,2,0,1,1,0.46,0.4545,0.94,0.2836,4
11/04/2011 2:00,2,0,1,1,0.46,0.4545,0.94,0.2836,9
11/04/2011 4:00,2,0,1,1,0.46,0.4545,0.94,0.194,1
11/04/2011 5:00,2,0,1,1,0.46,0.4545,0.94,0.194,13
11/04/2011 6:00,2,0,1,2,0.46,0.4545,1,0.2239,61
11/04/2011 7:00,2,0,1,2,0.5,0.4848,0.88,0.2239,176
11/04/2011 8:00,2,0,1,2,0.52,0.5,0.88,0.2836,314
11/04/2011 9:00,2,0,1,2,0.56,0.5303,0.83,0.2836,165
11/04/2011 10:00,2,0,1,2,0.56,0.5303,0.83,0.2985,96
11/04/2011 11:00,2,0,1,2,0.6,0.5909,0.73,0.2985,104
11/04/2011 12:00,2,0,1,2,0.6,0.5909,0.73,0.3284,134
11/04/2011 13:00,2,0,1,2,0.64,0.6061,0.69,0.4179,139
11/04/2011 14:00,2,0,1,2,0.72,0.6667,0.54,0.3582,145
11/04/2011 15:00,2,0,1,1,0.74,0.6667,0.48,0.5224,141
11/04/2011 16:00,2,0,1,1,0.74,0.6667,0.48,0.5224,235
11/04/2011 17:00,2,0,1,1,0.74,0.6667,0.48,0.5224,452
11/04/2011 18:00,2,0,1,1,0.72,0.6667,0.51,0.3881,383
11/04/2011 19:00,2,0,1,1,0.72,0.6667,0.51,0.4478,284
11/04/2011 20:00,2,0,1,1,0.68,0.6364,0.57,0.5224,166
11/04/2011 21:00,2,0,1,1,0.66,0.6212,0.61,0.2537,158
11/04/2011 22:00,2,0,1,2,0.64,0.6212,0.5,0.2836,91
11/04/2011 23:00,2,0,1,3,0.58,0.5455,0.6,0,54
12/04/2011 0:00,2,0,1,2,0.62,0.6212,0.5,0.1045,24
12/04/2011 1:00,2,0,1,2,0.62,0.6212,0.5,0.0896,13
12/04/2011 2:00,2,0,1,2,0.6,0.6212,0.53,0.1343,14
12/04/2011 3:00,2,0,1,2,0.58,0.5455,0.56,0.1343,1
12/04/2011 4:00,2,0,1,2,0.56,0.5303,0.64,0.1343,6
12/04/2011 5:00,2,0,1,2,0.54,0.5152,0.68,0.1343,16
12/04/2011 6:00,2,0,1,2,0.54,0.5152,0.68,0.2836,58
12/04/2011 7:00,2,0,1,2,0.54,0.5152,0.68,0.2239,189
12/04/2011 8:00,2,0,1,3,0.48,0.4697,0.88,0.3881,226
12/04/2011 9:00,2,0,1,3,0.46,0.4545,0.94,0.4925,54
12/04/2011 10:00,2,0,1,3,0.5,0.4848,0.82,0.4179,40
12/04/2011 11:00,2,0,1,1,0.52,0.5,0.77,0.3582,49
12/04/2011 12:00,2,0,1,2,0.56,0.5303,0.64,0.4627,92
12/04/2011 13:00,2,0,1,3,0.54,0.5152,0.68,0.2836,106
12/04/2011 14:00,2,0,1,2,0.5,0.4848,0.82,0.2836,44
12/04/2011 15:00,2,0,1,2,0.48,0.4697,0.77,0.5224,78
12/04/2011 16:00,2,0,1,2,0.48,0.4697,0.77,0.3881,99
12/04/2011 17:00,2,0,1,3,0.44,0.4394,0.77,0.2239,291
12/04/2011 18:00,2,0,1,3,0.44,0.4394,0.77,0.2239,224
12/04/2011 19:00,2,0,1,2,0.42,0.4242,0.82,0.2836,130
12/04/2011 20:00,2,0,1,2,0.42,0.4242,0.82,0.2836,103
12/04/2011 21:00,2,0,1,2,0.42,0.4242,0.82,0.194,84
12/04/2011 22:00,2,0,1,2,0.4,0.4091,0.94,0.2985,54
12/04/2011 23:00,2,0,1,2,0.4,0.4091,0.94,0.2537,39
13/04/2011 0:00,2,0,1,2,0.4,0.4091,1,0.2985,15
13/04/2011 1:00,2,0,1,2,0.4,0.4091,1,0.2985,1
13/04/2011 2:00,2,0,1,3,0.4,0.4091,1,0.2985,2
13/04/2011 3:00,2,0,1,3,0.4,0.4091,0.94,0.3284,2
13/04/2011 4:00,2,0,1,3,0.4,0.4091,0.94,0.3284,3
13/04/2011 5:00,2,0,1,3,0.38,0.3939,0.94,0.2537,5
13/04/2011 6:00,2,0,1,3,0.38,0.3939,0.94,0.2239,34
13/04/2011 7:00,2,0,1,3,0.36,0.3485,1,0.2239,70
13/04/2011 8:00,2,0,1,3,0.38,0.3939,0.94,0.194,164
13/04/2011 9:00,2,0,1,2,0.38,0.3939,0.94,0.2239,65
13/04/2011 10:00,2,0,1,2,0.4,0.4091,0.87,0.194,46
13/04/2011 11:00,2,0,1,2,0.42,0.4242,0.82,0.194,61
13/04/2011 12:00,2,0,1,3,0.42,0.4242,0.82,0.2537,95
13/04/2011 13:00,2,0,1,2,0.44,0.4394,0.77,0.194,61
13/04/2011 14:00,2,0,1,2,0.42,0.4242,0.77,0.2537,106
13/04/2011 15:00,2,0,1,2,0.44,0.4394,0.72,0.2836,81
13/04/2011 16:00,2,0,1,1,0.46,0.4545,0.67,0.2836,142
13/04/2011 17:00,2,0,1,1,0.46,0.4545,0.67,0.2985,309
13/04/2011 18:00,2,0,1,1,0.44,0.4394,0.62,0.3881,321
13/04/2011 19:00,2,0,1,1,0.44,0.4394,0.62,0.2537,175
13/04/2011 20:00,2,0,1,1,0.44,0.4394,0.62,0.2537,126
13/04/2011 21:00,2,0,1,1,0.42,0.4242,0.67,0.1642,117
13/04/2011 22:00,2,0,1,1,0.42,0.4242,0.67,0.194,99
13/04/2011 23:00,2,0,1,1,0.4,0.4091,0.71,0.1343,62
14/04/2011 0:00,2,0,1,1,0.38,0.3939,0.76,0.1343,21
14/04/2011 1:00,2,0,1,1,0.38,0.3939,0.76,0.2239,10
14/04/2011 2:00,2,0,1,1,0.36,0.3485,0.76,0.1343,3
14/04/2011 3:00,2,0,1,1,0.34,0.3333,0.81,0.1343,2
14/04/2011 4:00,2,0,1,1,0.34,0.3636,0.76,0,9
14/04/2011 5:00,2,0,1,1,0.34,0.3485,0.76,0.0896,14
14/04/2011 6:00,2,0,1,1,0.34,0.3485,0.76,0.1045,70
14/04/2011 7:00,2,0,1,1,0.38,0.3939,0.66,0,193
14/04/2011 8:00,2,0,1,1,0.42,0.4242,0.58,0.1642,337
14/04/2011 9:00,2,0,1,1,0.46,0.4545,0.51,0.1343,170
14/04/2011 10:00,2,0,1,1,0.5,0.4848,0.51,0.194,89
14/04/2011 11:00,2,0,1,1,0.52,0.5,0.45,0.1642,115
14/04/2011 12:00,2,0,1,1,0.54,0.5152,0.42,0.1343,145
14/04/2011 13:00,2,0,1,1,0.56,0.5303,0.37,0.2239,159
14/04/2011 14:00,2,0,1,1,0.56,0.5303,0.35,0.0896,137
14/04/2011 15:00,2,0,1,1,0.6,0.6212,0.31,0.0896,142
14/04/2011 16:00,2,0,1,1,0.6,0.6061,0.26,0.1045,202
14/04/2011 17:00,2,0,1,1,0.6,0.6061,0.28,0,388
14/04/2011 18:00,2,0,1,1,0.56,0.5303,0.3,0,337
14/04/2011 19:00,2,0,1,1,0.54,0.5152,0.32,0,259
14/04/2011 20:00,2,0,1,1,0.5,0.4848,0.51,0.194,169
14/04/2011 21:00,2,0,1,1,0.46,0.4545,0.63,0.1343,145
14/04/2011 22:00,2,0,1,1,0.48,0.4697,0.55,0.1045,104
14/04/2011 23:00,2,0,1,1,0.46,0.4545,0.59,0.1045,47
15/04/2011 0:00,2,1,0,1,0.44,0.4394,0.67,0,27
15/04/2011 1:00,2,1,0,1,0.44,0.4394,0.62,0,15
15/04/2011 2:00,2,1,0,1,0.4,0.4091,0.76,0,18
15/04/2011 3:00,2,1,0,1,0.4,0.4091,0.76,0,3
15/04/2011 4:00,2,1,0,1,0.38,0.3939,0.82,0.0896,3
15/04/2011 5:00,2,1,0,1,0.36,0.3636,0.81,0.1045,13
15/04/2011 6:00,2,1,0,1,0.36,0.3636,0.81,0.0896,47
15/04/2011 7:00,2,1,0,1,0.4,0.4091,0.71,0.1642,149
15/04/2011 8:00,2,1,0,1,0.44,0.4394,0.62,0.2985,300
15/04/2011 9:00,2,1,0,1,0.5,0.4848,0.55,0.194,178
15/04/2011 10:00,2,1,0,1,0.5,0.4848,0.55,0.194,122
15/04/2011 11:00,2,1,0,1,0.52,0.5,0.55,0.194,136
15/04/2011 12:00,2,1,0,1,0.52,0.5,0.55,0.2836,200
15/04/2011 13:00,2,1,0,1,0.54,0.5152,0.52,0.2537,180
15/04/2011 14:00,2,1,0,1,0.54,0.5152,0.52,0.2537,163
15/04/2011 15:00,2,1,0,1,0.54,0.5152,0.52,0.4478,162
15/04/2011 16:00,2,1,0,1,0.52,0.5,0.55,0.4925,243
15/04/2011 17:00,2,1,0,2,0.5,0.4848,0.63,0.3881,331
